time,cwnd
92.2886,37.4324
92.3537,37.4595
92.4152,37.4865
92.4693,37.5135
92.5318,37.5405
92.5836,37.5676
92.6458,37.5946
92.6912,37.6216
92.7404,37.6486
92.7995,37.6757
92.8532,37.7027
92.9073,37.7297
93.0692,21
93.1187,22
93.1725,23
93.2224,24
93.273,25
93.3224,26
93.3732,27
93.4249,28
93.4746,29
93.5266,30
93.5822,31
93.6329,32
93.6843,33
93.7367,34
93.7874,35
93.8396,36
93.8898,36.0278
93.9428,36.0556
93.9938,36.0833
94.0455,36.1111
94.0964,36.1389
94.1484,36.1667
94.2022,36.1944
94.2567,36.2222
94.3126,36.25
94.3695,36.2778
94.4225,36.3056
94.486,36.3333
94.5373,36.3611
94.5896,36.3889
94.6463,36.4167
94.6998,36.4444
94.7527,36.4722
94.8046,36.5
94.8603,36.5278
94.9302,36.5556
94.9708,36.5833
95.0247,36.6111
95.0735,36.6389
95.1258,36.6667
95.1778,36.6944
95.2297,36.7222
95.3839,21
95.4492,22
95.5015,23
95.5507,24
95.6186,25
95.6774,26
95.7247,27
95.7839,28
95.8338,29
95.8945,30
95.9428,31
95.9946,32
96.0462,33
96.099,34
96.1541,35
96.203,35.0286
96.2534,35.0571
96.3066,35.0857
96.3629,35.1143
96.5167,20
96.5706,21
96.6218,22
96.6822,23
96.7285,24
96.7781,25
96.8291,26
96.8792,27
96.9293,28
96.9808,29
97.0336,30
97.0867,31
97.1394,32
97.1942,33
97.2436,34
97.318,34.0294
97.4159,34.0588
97.4684,34.0882
97.5212,34.1176
97.6854,20
97.7367,21
97.7885,22
97.8438,23
97.8989,24
97.951,25
98.0067,26
98.0565,27
98.1181,28
98.1701,29
98.2203,30
98.2746,31
98.3257,32
98.3748,33
98.4303,34
98.4831,35
98.5374,35.0286
98.591,35.0571
98.6428,35.0857
98.7022,35.1143
98.7548,35.1429
98.8118,35.1714
98.8667,35.2
98.9259,35.2286
98.9755,35.2571
99.0306,35.2857
99.0825,35.3143
99.1366,35.3429
99.3135,20
99.3621,21
99.4121,22
99.4649,23
99.5185,24
99.5726,25
99.6235,26
99.6779,27
99.7304,28
99.7833,29
99.8333,30
99.8846,31
99.9363,32
99.9883,33
100.04,34
100.096,35
100.148,35.0286
100.205,35.0571
100.257,35.0857
100.323,35.1143
100.358,35.1429
100.419,35.1714
100.468,35.2
100.522,35.2286
100.573,35.2571
100.626,35.2857
100.679,35.3143
100.744,35.3429
100.798,35.3714
100.853,35.4
100.906,35.4286
100.965,35.4571
101.017,35.4857
101.067,35.5143
101.12,35.5429
101.172,35.5714
101.229,35.6
101.285,35.6286
101.335,35.6571
101.388,35.6857
101.448,35.7143
101.496,35.7429
101.559,35.7714
101.715,20
101.77,21
101.822,22
101.876,23
101.931,24
101.986,25
102.034,26
102.089,27
102.139,28
102.193,29
102.249,30
102.305,31
102.356,32
102.411,33
102.466,34
102.518,35
102.569,36
102.619,36.0278
102.678,36.0556
102.733,36.0833
102.785,36.1111
102.839,36.1389
102.894,36.1667
103.048,21
103.101,22
103.159,23
103.209,24
103.26,25
103.317,26
103.367,27
103.417,28
103.469,29
103.518,30
103.578,31
103.63,32
103.694,33
103.757,34
103.797,35
103.851,36
103.913,36.0278
103.963,36.0556
104.015,36.0833
104.178,21
104.233,22
104.284,23
104.334,24
104.386,25
104.444,26
104.497,27
104.548,28
104.599,29
104.654,30
104.708,31
104.759,32
104.81,33
104.862,34
104.917,35
104.967,36
105.018,37
105.07,37.027
105.123,37.0541
105.193,37.0811
105.238,37.1081
105.299,37.1351
105.347,37.1622
105.402,37.1892
105.454,37.2162
105.506,37.2432
105.569,37.2703
105.62,37.2973
105.677,37.3243
105.731,37.3514
105.782,37.3784
105.836,37.4054
105.891,37.4324
105.941,37.4595
106.006,37.4865
106.062,37.5135
106.115,37.5405
106.176,37.5676
106.239,37.5946
106.31,37.6216
106.366,37.6486
106.423,37.6757
106.477,37.7027
106.555,37.7297
106.604,37.7568
106.705,37.7838
106.836,37.8108
106.887,37.8378
106.941,37.8649
106.997,37.8919
107.052,37.9189
107.107,37.9459
107.158,37.973
107.222,38
107.299,38.027
107.358,38.0533
107.41,38.0797
107.462,38.106
107.515,38.1323
107.573,38.1586
107.661,38.1849
107.708,38.2112
107.762,38.2376
107.813,38.2639
107.874,38.2902
107.928,38.3165
107.98,38.3428
108.033,38.3691
108.085,38.3954
108.138,38.4218
108.19,38.4481
108.244,38.4744
108.298,38.5007
108.349,38.527
108.402,38.5533
108.455,38.5797
108.506,38.606
108.563,38.6323
108.614,38.6586
108.668,38.6849
108.721,38.7112
108.772,38.7376
108.825,38.7639
108.881,38.7902
108.934,38.8165
108.986,38.8428
109.039,38.8691
109.093,38.8954
109.143,38.9218
109.201,38.9481
109.249,38.9744
109.301,39.0007
109.354,39.0264
109.405,39.052
109.562,22
109.615,23
109.666,24
109.722,25
109.773,26
109.832,27
109.892,28
109.941,29
109.993,30
110.043,31
110.094,32
110.156,33
110.217,34
110.266,35
110.326,36
110.379,37
110.431,37.027
110.483,37.0541
110.534,37.0811
110.586,37.1081
110.639,37.1351
110.69,37.1622
110.771,37.1892
110.828,37.2162
110.882,37.2432
110.94,37.2703
110.992,37.2973
111.044,37.3243
111.099,37.3514
111.173,37.3784
111.217,37.4054
111.269,37.4324
111.322,37.4595
111.377,37.4865
111.432,37.5135
111.489,37.5405
111.544,37.5676
111.594,37.5946
111.654,37.6216
111.714,37.6486
111.769,37.6757
111.84,37.7027
111.877,37.7297
111.937,37.7568
112.024,37.7838
112.084,37.8108
112.135,37.8378
112.185,37.8649
112.238,37.8919
112.289,37.9189
112.34,37.9459
112.396,37.973
112.452,38
112.503,38.027
112.556,38.0533
112.609,38.0797
112.675,38.106
